PRN,Timestamp,X_km,Y_km,Z_km
PG08,2026-04-01 20:45:0.00000000,-393.234762,20276.350902,-17090.589617
PG09,2026-04-01 20:45:0.00000000,16749.358489,2091.74603,20430.534983
PG10,2026-04-01 20:45:0.00000000,-13010.178072,6338.510662,-21984.359842
PG11,2026-04-01 20:45:0.00000000,6937.647484,-13775.66049,21667.610067
PG12,2026-04-01 20:45:0.00000000,-9476.54781,-24353.117804,4466.73085
PG13,2026-04-01 20:45:0.00000000,9660.661262,-20418.167682,-14025.000449
PG14,2026-04-01 20:45:0.00000000,15273.09728,-3249.831637,-21406.453739
PG15,2026-04-01 20:45:0.00000000,-2509.76381,-20193.684607,-17589.57122
PG16,2026-04-01 20:45:0.00000000,-2150.876712,23754.049858,10824.243148
PG17,2026-04-01 20:45:0.00000000,21613.563338,-10955.651428,-10809.224076
PG18,2026-04-01 20:45:0.00000000,-26169.3524,-5232.574295,-1018.09315
PG19,2026-04-01 20:45:0.00000000,20358.423474,-16437.342471,-2404.468473
PG20,2026-04-01 20:45:0.00000000,6569.209401,-22036.282405,-13261.700009
PG21,2026-04-01 20:45:0.00000000,3890.127393,-21811.040854,14629.399747
PG22,2026-04-01 20:45:0.00000000,12593.194616,-10224.178891,-20761.068777
PG23,2026-04-01 20:45:0.00000000,-16355.936116,-7948.041891,-19381.318762
PG24,2026-04-01 20:45:0.00000000,-12767.924668,-14947.856401,-18557.169105
PG25,2026-04-01 20:45:0.00000000,-16339.374574,-15121.882108,14282.045054
PG26,2026-04-01 20:45:0.00000000,-8418.966979,16061.996628,19038.160068
PG27,2026-04-01 20:45:0.00000000,-10238.487108,22432.635602,-9630.557388
PG28,2026-04-01 20:45:0.00000000,-20293.0744,7345.368334,15495.478295
PG29,2026-04-01 20:45:0.00000000,-15852.900269,-4805.529368,20751.803242
PG30,2026-04-01 20:45:0.00000000,24820.622159,-2176.298881,-9366.950189
PG31,2026-04-01 20:45:0.00000000,-11838.321598,12015.587149,20302.120126
PG32,2026-04-01 20:45:0.00000000,-20258.391239,14919.993901,-7941.501258
PG01,2026-04-01 21:00:0.00000000,15907.519429,14594.18774,-15532.337214
PG02,2026-04-01 21:00:0.00000000,5239.68287,14913.011775,-21038.173405
PG03,2026-04-01 21:00:0.00000000,12197.323146,23184.082706,4537.341718
PG04,2026-04-01 21:00:0.00000000,7375.250766,13958.414153,21364.342214
PG05,2026-04-01 21:00:0.00000000,-3763.112055,-24218.013369,10014.528989
PG06,2026-04-01 21:00:0.00000000,22078.973135,-5635.552944,13839.991489
PG07,2026-04-01 21:00:0.00000000,25517.639842,6952.274202,4782.016671
PG08,2026-04-01 21:00:0.00000000,-1677.53427,21610.821246,-15212.805256
PG09,2026-04-01 21:00:0.00000000,15316.889554,4020.225865,21239.571625
PG10,2026-04-01 21:00:0.00000000,-13884.519769,3921.201809,-22041.923394
PG11,2026-04-01 21:00:0.00000000,9308.615004,-13208.982949,21117.038211
PG12,2026-04-01 21:00:0.00000000,-9334.539543,-24791.950858,1642.108113
PG13,2026-04-01 21:00:0.00000000,10854.611728,-21239.022919,-11668.338243
PG14,2026-04-01 21:00:0.00000000,16065.146994,-927.702626,-21079.23219
PG15,2026-04-01 21:00:0.00000000,-1439.19981,-21682.856472,-15783.564621
PG16,2026-04-01 21:00:0.00000000,-2778.485256,22426.906273,13208.205609
PG17,2026-04-01 21:00:0.00000000,20802.105027,-9776.712343,-13167.571981
PG18,2026-04-01 21:00:0.00000000,-26090.146696,-5424.776778,1842.765129
PG19,2026-04-01 21:00:0.00000000,20257.87043,-15916.975583,-5239.87911
PG20,2026-04-01 21:00:0.00000000,7601.813607,-22991.28601,-10892.423259
PG21,2026-04-01 21:00:0.00000000,4640.035486,-20178.784301,16621.950759
PG22,2026-04-01 21:00:0.00000000,13279.591228,-7847.287762,-21322.65801
PG23,2026-04-01 21:00:0.00000000,-17053.65882,-9959.722257,-17816.072083
PG24,2026-04-01 21:00:0.00000000,-10670.556476,-14944.4272,-19844.64277
PG25,2026-04-01 21:00:0.00000000,-16705.425379,-16653.580256,12063.135429
PG26,2026-04-01 21:00:0.00000000,-9563.443332,14054.247972,20081.748236
PG27,2026-04-01 21:00:0.00000000,-11035.865534,22970.531328,-6987.164482
PG28,2026-04-01 21:00:0.00000000,-21898.674811,6922.987377,13357.571073
PG29,2026-04-01 21:00:0.00000000,-14213.271057,-6585.487175,21424.884266
PG30,2026-04-01 21:00:0.00000000,25708.254892,-1744.152983,-6783.229777
PG31,2026-04-01 21:00:0.00000000,-14086.259654,11473.443515,19192.53291
PG32,2026-04-01 21:00:0.00000000,-19744.460229,13922.737743,-10547.807902
PG01,2026-04-01 21:15:0.00000000,14027.620536,14424.034822,-17385.63303
PG02,2026-04-01 21:15:0.00000000,2731.031804,14890.836329,-21465.630058
PG03,2026-04-01 21:15:0.00000000,12204.996361,23587.440616,1652.162536
PG04,2026-04-01 21:15:0.00000000,5841.291853,15794.00685,20528.264128
PG05,2026-04-01 21:15:0.00000000,-3017.356496,-23125.756974,12501.324925
PG06,2026-04-01 21:15:0.00000000,23478.426167,-5313.855617,11461.334805
PG07,2026-04-01 21:15:0.00000000,24872.724998,7120.127268,7481.783928
PG08,2026-04-01 21:15:0.00000000,-2772.742018,22818.95642,-13070.911459
PG09,2026-04-01 21:15:0.00000000,13946.591172,6080.418078,21680.369683
PG10,2026-04-01 21:15:0.00000000,-14886.570981,1574.830223,-21710.834846
PG11,2026-04-01 21:15:0.00000000,11625.209867,-12780.430157,20204.348163
PG12,2026-04-01 21:15:0.00000000,-9109.623188,-24933.447775,-1210.865169
PG13,2026-04-01 21:15:0.00000000,11808.929728,-21926.170865,-9110.727928
PG14,2026-04-01 21:15:0.00000000,16947.07766,1296.499387,-20387.631822
PG15,2026-04-01 21:15:0.00000000,-537.524045,-23033.568034,-13714.865393
PG16,2026-04-01 21:15:0.00000000,-3556.586953,20884.944164,15354.698295
PG17,2026-04-01 21:15:0.00000000,19889.640442,-8356.755367,-15297.461882
PG18,2026-04-01 21:15:0.00000000,-25703.94051,-5579.006054,4672.44547
PG19,2026-04-01 21:15:0.00000000,19968.714574,-15156.656433,-7982.322509
PG20,2026-04-01 21:15:0.00000000,8422.044218,-23770.45299,-8335.512008
PG21,2026-04-01 21:15:0.00000000,5554.41594,-18394.718433,18328.192226
PG22,2026-04-01 21:15:0.00000000,14100.77836,-5464.303665,-21507.115894
PG23,2026-04-01 21:15:0.00000000,-17782.020315,-11749.668671,-15945.518854
PG24,2026-04-01 21:15:0.00000000,-8451.174396,-15044.891528,-20808.344688
PG25,2026-04-01 21:15:0.00000000,-17037.355317,-17921.974717,9635.027383
PG26,2026-04-01 21:15:0.00000000,-10845.423798,12017.353095,20769.900479
PG27,2026-04-01 21:15:0.00000000,-11630.774959,23296.805755,-4221.698133
PG28,2026-04-01 21:15:0.00000000,-23270.05783,6606.871355,10990.006251
PG29,2026-04-01 21:15:0.00000000,-12631.67226,-8491.776559,21728.503723
PG30,2026-04-01 21:15:0.00000000,26319.494913,-1388.230562,-4083.850404
PG31,2026-04-01 21:15:0.00000000,-16210.799443,11067.359399,17747.689306
PG32,2026-04-01 21:15:0.00000000,-19115.725996,12664.933742,-12968.444403
PG01,2026-04-01 21:30:0.00000000,11949.759812,14328.399631,-18940.785476
PG02,2026-04-01 21:30:0.00000000,191.222204,14999.330579,-21511.273497
PG03,2026-04-01 21:30:0.00000000,12089.591542,23695.129682,-1261.317759
PG04,2026-04-01 21:30:0.00000000,4472.129179,17615.972804,19338.610889
PG05,2026-04-01 21:30:0.00000000,-2075.787216,-21840.92414,14770.54098
PG06,2026-04-01 21:30:0.00000000,24614.683495,-5091.14393,8887.656605
PG07,2026-04-01 21:30:0.00000000,23946.778776,7304.190638,10058.06575
PG08,2026-04-01 21:30:0.00000000,-3683.693765,23858.676341,-10701.10434
PG09,2026-04-01 21:30:0.00000000,12671.027862,8235.030069,21744.995096
PG10,2026-04-01 21:30:0.00000000,-15991.385093,-654.0452,-20998.115635
PG11,2026-04-01 21:30:0.00000000,13839.637861,-12485.056612,18944.921898
PG12,2026-04-01 21:30:0.00000000,-8767.027346,-24790.464942,-4043.055802
PG13,2026-04-01 21:30:0.00000000,12530.75232,-22438.182146,-6395.598567
PG14,2026-04-01 21:30:0.00000000,17892.763756,3383.810545,-19344.537502
PG15,2026-04-01 21:30:0.00000000,205.000882,-24205.620856,-11416.760671
PG16,2026-04-01 21:30:0.00000000,-4499.968601,19169.603442,17224.82
PG17,2026-04-01 21:30:0.00000000,18917.644991,-6703.091281,-17160.681911
PG18,2026-04-01 21:30:0.00000000,-25013.263416,-5733.525896,7423.08619
PG19,2026-04-01 21:30:0.00000000,19527.927241,-14144.847232,-10583.447043
PG20,2026-04-01 21:30:0.00000000,9044.929639,-24337.115247,-5635.13161
PG21,2026-04-01 21:30:0.00000000,6638.452243,-16504.000025,19718.838302
PG22,2026-04-01 21:30:0.00000000,15042.644704,-3123.680214,-21310.085453
PG23,2026-04-01 21:30:0.00000000,-18501.616436,-13293.8831,-13802.322105
PG24,2026-04-01 21:30:0.00000000,-6150.869791,-15261.256887,-21432.385581
PG25,2026-04-01 21:30:0.00000000,-17297.168338,-18919.036108,7040.653818
PG26,2026-04-01 21:30:0.00000000,-12249.077108,9996.217255,21091.369615
PG27,2026-04-01 21:30:0.00000000,-12044.204179,23379.792042,-1382.104764
PG28,2026-04-01 21:30:0.00000000,-24377.435764,6368.357952,8433.491421
PG29,2026-04-01 21:30:0.00000000,-11142.643036,-10489.597422,21656.941651
PG30,2026-04-01 21:30:0.00000000,26639.933552,-1075.865619,-1315.027305
PG31,2026-04-01 21:30:0.00000000,-18167.999661,10784.334091,15994.029321
PG32,2026-04-01 21:30:0.00000000,-18413.876325,11150.535396,-15160.350129
PG01,2026-04-01 21:45:0.00000000,9711.995297,14331.919443,-20170.976955
PG02,2026-04-01 21:45:0.00000000,-2328.420778,15236.462838,-21172.452281
PG03,2026-04-01 21:45:0.00000000,11815.418377,23525.273173,-4153.28079
PG04,2026-04-01 21:45:0.00000000,3280.520918,19377.783792,17815.385435
PG05,2026-04-01 21:45:0.00000000,-928.202505,-20406.243399,16782.321011
PG06,2026-04-01 21:45:0.00000000,25462.409819,-4933.982492,6162.732047
PG07,2026-04-01 21:45:0.00000000,22757.656584,7538.634107,12469.223502
PG08,2026-04-01 21:45:0.00000000,-4422.827122,24691.165559,-8143.934556
PG09,2026-04-01 21:45:0.00000000,11516.352476,10441.63872,21432.085188
PG10,2026-04-01 21:45:0.00000000,-17167.106085,-2724.41473,-19917.565367
PG11,2026-04-01 21:45:0.00000000,15906.512734,-12310.075101,17360.102975
PG12,2026-04-01 21:45:0.00000000,-8275.674676,-24383.843526,-6806.028451
PG13,2026-04-01 21:45:0.00000000,13035.343495,-22737.320418,-3569.470846
PG14,2026-04-01 21:45:0.00000000,18870.598686,5301.032947,-17968.819521
PG15,2026-04-01 21:45:0.00000000,805.005479,-25162.351163,-8926.642875
PG16,2026-04-01 21:45:0.00000000,-5615.459823,17326.465926,18784.80755
PG17,2026-04-01 21:45:0.00000000,17927.056793,-4831.796421,-18723.393576
PG18,2026-04-01 21:45:0.00000000,-24029.334579,-5925.666524,10048.153785
PG19,2026-04-01 21:45:0.00000000,18975.617157,-12878.508326,-12997.703317
PG20,2026-04-01 21:45:0.00000000,9492.549631,-24659.813772,-2837.840946
PG21,2026-04-01 21:45:0.00000000,7889.110845,-14553.288805,20770.058069
PG22,2026-04-01 21:45:0.00000000,16083.308581,-871.204776,-20734.170351
PG23,2026-04-01 21:45:0.00000000,-19170.583571,-14576.958766,-11423.625436
PG24,2026-04-01 21:45:0.00000000,-3812.764376,-15598.379202,-21706.102755
PG25,2026-04-01 21:45:0.00000000,-17447.372216,-19645.414215,4325.383315
PG26,2026-04-01 21:45:0.00000000,-13751.444405,8032.879482,21041.587069
PG27,2026-04-01 21:45:0.00000000,-12303.266449,23194.313667,1481.849193
PG28,2026-04-01 21:45:0.00000000,-25198.482423,6174.356113,5731.979852
PG29,2026-04-01 21:45:0.00000000,-9774.668783,-12538.740821,21210.969857
PG30,2026-04-01 21:45:0.00000000,26663.230985,-772.438647,1476.110994
PG31,2026-04-01 21:45:0.00000000,-19918.617356,10604.268843,13963.193621
PG32,2026-04-01 21:45:0.00000000,-17680.644451,9392.587989,-17084.449795
PG01,2026-04-01 22:00:0.00000000,7357.271958,14452.617822,-21054.923732
PG02,2026-04-01 22:00:0.00000000,-4777.252357,15591.893001,-20453.648149
PG03,2026-04-01 22:00:0.00000000,11351.673298,23103.858256,-6974.50603
PG04,2026-04-01 22:00:0.00000000,2270.845234,21032.486351,15984.423447
PG05,2026-04-01 22:00:0.00000000,427.029106,-18867.336252,18501.253672
PG06,2026-04-01 22:00:0.00000000,26004.493953,-4805.296535,3332.901896
PG07,2026-04-01 22:00:0.00000000,21330.176475,7854.147668,14676.611034
PG08,2026-04-01 22:00:0.00000000,-5009.540659,25282.42848,-5443.630133
PG09,2026-04-01 22:00:0.00000000,10501.376385,12654.163865,20746.889603
PG10,2026-04-01 22:00:0.00000000,-18376.227449,-4602.199436,-18489.415961
PG11,2026-04-01 22:00:0.00000000,17784.436804,-12235.440596,15476.852615
PG12,2026-04-01 22:00:0.00000000,-7609.539578,-23741.492434,-9452.85677
PG13,2026-04-01 22:00:0.00000000,13345.369507,-22791.124074,-681.173854
PG14,2026-04-01 22:00:0.00000000,19844.723075,7021.780156,-16284.947133
PG15,2026-04-01 22:00:0.00000000,1285.274158,-25872.004557,-6285.512566
PG16,2026-04-01 22:00:0.00000000,-6901.449484,15403.483579,20006.730916
PG17,2026-04-01 22:00:0.00000000,16956.633404,-2767.366951,-19956.835575
PG18,2026-04-01 22:00:0.00000000,-22771.703203,-6190.231837,12503.190529
PG19,2026-04-01 22:00:0.00000000,18353.309786,-11363.362742,-15183.181575
PG20,2026-04-01 22:00:0.00000000,9792.973023,-24713.546571,8.21547
PG21,2026-04-01 22:00:0.00000000,9295.096402,-12589.056676,21463.878106
PG22,2026-04-01 22:00:0.00000000,17193.897893,1251.65973,-19788.948827
PG23,2026-04-01 22:00:0.00000000,-19746.269455,-15592.445726,-8850.39746
PG24,2026-04-01 22:00:0.00000000,-1480.637111,-16053.714411,-21624.236175
PG25,2026-04-01 22:00:0.00000000,-17452.536854,-20110.162128,1536.194795
PG26,2026-04-01 22:00:0.00000000,-15323.25545,6165.019909,20622.670853
PG27,2026-04-01 22:00:0.00000000,-12439.979213,22722.850684,4319.491848
PG28,2026-04-01 22:00:0.00000000,-25719.107529,5988.805346,2931.916978
PG29,2026-04-01 22:00:0.00000000,-8549.184206,-14594.978163,20397.87049
PG30,2026-04-01 22:00:0.00000000,26391.292456,-442.894849,4242.297995
PG31,2026-04-01 22:00:0.00000000,-21429.441935,10500.943418,11691.380196
PG32,2026-04-01 22:00:0.00000000,-16956.073115,7412.937596,-18706.421903
PG01,2026-04-01 22:15:0.00000000,4931.959039,14701.125155,-21577.249085
PG02,2026-04-01 22:15:0.00000000,-7107.168972,16047.330312,-19366.502025
PG03,2026-04-01 22:15:0.00000000,10673.768149,22463.629499,-9677.180398
PG04,2026-04-01 22:15:0.00000000,1439.086946,22534.432582,13876.975705
PG05,2026-04-01 22:15:0.00000000,1982.682243,-17270.969953,19897.036538
PG06,2026-04-01 22:15:0.00000000,26232.63989,-4665.965493,446.311893
PG07,2026-04-01 22:15:0.00000000,19695.249833,8276.709739,16645.055365
PG08,2026-04-01 22:15:0.00000000,-5469.261784,25604.684977,-2647.323695
PG09,2026-04-01 22:15:0.00000000,9636.93909,14824.495909,19701.189683
PG10,2026-04-01 22:15:0.00000000,-19577.075056,-6261.336757,-16739.869512
PG11,2026-04-01 22:15:0.00000000,19437.439856,-12234.726619,13327.307988
PG12,2026-04-01 22:15:0.00000000,-6748.801036,-22897.225795,-11938.887165
PG13,2026-04-01 22:15:0.00000000,13489.875834,-22573.811937,2219.005828
PG14,2026-04-01 22:15:0.00000000,20776.418932,8527.25157,-14322.514877
PG15,2026-04-01 22:15:0.00000000,1673.760032,-26308.968263,-3537.401882
PG16,2026-04-01 22:15:0.00000000,-8347.769601,13449.118387,20869.050911
PG17,2026-04-01 22:15:0.00000000,16041.386196,-542.028208,-20837.94882
PG18,2026-04-01 22:15:0.00000000,-21267.590694,-6558.004441,14746.531735
PG19,2026-04-01 22:15:0.00000000,17702.198686,-9613.806803,-17102.355282
PG20,2026-04-01 22:15:0.00000000,9978.970822,-24480.776842,2854.137261
PG21,2026-04-01 22:15:0.00000000,10837.134108,-10655.9171,21788.483183
PG22,2026-04-01 22:15:0.00000000,18339.640751,3209.260583,-18490.835228
PG23,2026-04-01 22:15:0.00000000,-20186.934273,-16342.880391,-6126.725524
PG24,2026-04-01 22:15:0.00000000,802.476079,-16617.334673,-21187.050827
PG25,2026-04-01 22:15:0.00000000,-17280.75786,-20330.153411,-1279.143166
PG26,2026-04-01 22:15:0.00000000,-16930.002394,4424.668061,19843.298458
PG27,2026-04-01 22:15:0.00000000,-12489.828161,21956.421235,7080.21231
PG28,2026-04-01 22:15:0.00000000,-25933.925566,5774.25501,81.443912
PG29,2026-04-01 22:15:0.00000000,-7479.858535,-16611.62193,19231.338301
PG30,2026-04-01 22:15:0.00000000,25834.148828,-53.26643,6936.890972
PG31,2026-04-01 22:15:0.00000000,-22674.385348,10443.227388,9218.638558
PG32,2026-04-01 22:15:0.00000000,-16276.85354,5241.581184,-19997.375123
PG01,2026-04-01 22:30:0.00000000,2484.258155,15080.19442,-21728.758424
PG02,2026-04-01 22:30:0.00000000,-9274.385802,16577.249741,-17929.672471
PG03,2026-04-01 22:30:0.00000000,9764.419422,21642.747974,-12215.671001
PG04,2026-04-01 22:30:0.00000000,773.157817,23840.980429,11529.189023
PG05,2026-04-01 22:30:0.00000000,3722.743898,-15663.271487,20945.047438
PG06,2026-04-01 22:30:0.00000000,26147.637971,-4476.499969,-2447.879119
PG07,2026-04-01 22:30:0.00000000,17888.825758,8826.540274,18343.282287
PG08,2026-04-01 22:30:0.00000000,-5832.257193,25637.544046,195.802426
PG09,2026-04-01 22:30:0.00000000,8925.60278,16904.213737,18313.096962
PG10,2026-04-01 22:30:0.00000000,-20725.449356,-7684.533065,-14700.535876
PG11,2026-04-01 22:30:0.00000000,20836.220923,-12276.26133,10948.248661
PG12,2026-04-01 22:30:0.00000000,-5680.750512,-21889.40341,-14222.445298
PG13,2026-04-01 22:30:0.00000000,13503.001892,-22067.451401,5080.2278
PG14,2026-04-01 22:30:0.00000000,21625.614191,9806.711023,-12115.693145
PG15,2026-04-01 22:30:0.00000000,2002.382318,-26454.811164,-728.719342
PG16,2026-04-01 22:30:0.00000000,-9935.951813,11510.478094,21357.024191
PG17,2026-04-01 22:30:0.00000000,15211.160074,1805.281167,-21349.902735
PG18,2026-04-01 22:30:0.00000000,-19550.95771,-7054.403588,16739.983424
PG19,2026-04-01 22:30:0.00000000,17061.443182,-7652.476009,-18722.717008
PG20,2026-04-01 22:30:0.00000000,10086.55609,-23952.163472,5651.105372
PG21,2026-04-01 22:30:0.00000000,12488.568258,-8795.038491,21738.410606
PG22,2026-04-01 22:30:0.00000000,19481.222307,4973.002674,-16862.789139
PG23,2026-04-01 22:30:0.00000000,-20453.418246,-16839.48222,-3299.070745
PG24,2026-04-01 22:30:0.00000000,2995.66599,-17272.212258,-20400.40189
PG25,2026-04-01 22:30:0.00000000,-16904.972326,-20329.22334,-4072.874195
PG26,2026-04-01 22:30:0.00000000,-18533.222554,2837.16093,18718.453699
PG27,2026-04-01 22:30:0.00000000,-12490.173466,20895.132251,9714.456073
PG28,2026-04-01 22:30:0.00000000,-25846.401169,5493.501934,-2770.428436
PG29,2026-04-01 22:30:0.00000000,-6572.192362,-18541.198145,17731.266277
PG30,2026-04-01 22:30:0.00000000,25009.549692,427.85705,9514.609489
PG31,2026-04-01 22:30:0.00000000,-23635.292197,10396.472869,6588.118848
PG32,2026-04-01 22:30:0.00000000,-15674.810991,2915.682514,-20934.414684
PG01,2026-04-01 22:45:0.00000000,62.541916,15584.531925,-21506.611064
PG02,2026-04-01 22:45:0.00000000,-11241.049179,17149.940979,-16168.523539
PG03,2026-04-01 22:45:0.00000000,8614.46,20683.26851,-14547.251097
PG04,2026-04-01 22:45:0.00000000,253.53968,24914.09644,8981.493238
PG05,2026-04-01 22:45:0.00000000,5622.838313,-14087.975271,21626.8097
PG06,2026-04-01 22:45:0.00000000,25759.305278,-4198.739122,-5300.311058
PG07,2026-04-01 22:45:0.00000000,15950.685497,9517.267644,19744.289981
PG08,2026-04-01 22:45:0.00000000,-6132.232387,25368.900892,3035.435797
PG09,2026-04-01 22:45:0.00000000,8361.684139,18846.325091,16606.734032
PG10,2026-04-01 22:45:0.00000000,-21776.357847,-8863.66139,-12407.78728
PG11,2026-04-01 22:45:0.00000000,21959.144594,-12324.480245,8380.478919
PG12,2026-04-01 22:45:0.00000000,-4400.424978,-20759.428261,-16265.477547
PG13,2026-04-01 22:45:0.00000000,13422.48209,-21262.83554,7852.036399
PG14,2026-04-01 22:45:0.00000000,22352.439224,10857.656644,-9702.614863
PG15,2026-04-01 22:45:0.00000000,2305.6447,-26299.08576,2092.480495
PG16,2026-04-01 22:45:0.00000000,-11639.843007,9631.531438,21462.946374
PG17,2026-04-01 22:45:0.00000000,14489.422174,4230.215182,-21482.504311
PG18,2026-04-01 22:45:0.00000000,-17661.328927,-7698.345991,18449.45133
PG19,2026-04-01 22:45:0.00000000,16466.582337,-5509.490142,-20017.297076
PG20,2026-04-01 22:45:0.00000000,10153.408138,-23126.986843,8351.212476
PG21,2026-04-01 22:45:0.00000000,14216.254028,-7042.701993,21314.635564
PG22,2026-04-01 22:45:0.00000000,20576.350105,6522.302055,-14933.877374
